policy,date,start,success,status,message,nit,nfev,initial_score_yuan,incumbent_score_yuan,final_score_yuan,selected_index
D56_risk625,2025-07-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,263,32292.32293335892,31019.138801621706,31019.138801621706,4
D56_risk625,2025-07-11,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,198,35676.445108353546,31015.698722917376,31015.698722917376,4
D56_risk625,2025-07-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,267,32330.75717921033,31268.075341611107,31268.075341611107,4
D56_risk625,2025-07-12,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,167,315,35879.16527100622,31259.937616268668,31259.937616268668,4
D56_risk625,2025-07-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,260,63958.28180273744,61425.04265126392,61425.04265126392,1
D56_risk625,2025-07-13,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,202,68312.06660838943,61430.377290951306,61430.377290951306,1
D56_risk625,2025-07-14,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,146,63587.82100992791,60864.557521022696,60864.557521022696,4
D56_risk625,2025-07-14,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,169,305,67267.1964791097,60854.913253201135,60854.913253201135,4
D56_risk625,2025-07-15,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,166,275,64847.94071752872,62052.81746779409,62052.81746779409,1
D56_risk625,2025-07-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,259,69170.91393515623,62058.539656773515,62058.539656773515,1
D56_risk625,2025-07-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,267,62643.35182624519,59736.297550942094,59736.297550942094,4
D56_risk625,2025-07-16,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,106,171,66063.47143443914,59736.184629132535,59736.184629132535,4
D56_risk625,2025-07-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,255,62754.08459926096,59928.66677307075,59928.66677307075,1
D56_risk625,2025-07-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,66689.20399338978,59933.486703141905,59933.486703141905,1
D56_risk625,2025-07-18,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,133,269,30471.417222247775,29446.27175713378,29446.27175713378,4
D56_risk625,2025-07-18,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,109,202,34229.07081058899,29427.537411035235,29427.537411035235,4
D56_risk625,2025-07-19,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83,169,30926.42649635252,30011.822473365086,30011.822473365086,4
D56_risk625,2025-07-19,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,143,255,34726.54076617662,30003.778338688808,30003.778338688808,4
D56_risk625,2025-07-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,273,61229.205591105645,58635.867982666176,58635.867982666176,1
D56_risk625,2025-07-20,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,201,64996.80958564005,58651.9718847489,58651.9718847489,1
D56_risk625,2025-07-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,62327.09119137739,59879.25137545035,59879.25137545035,1
D56_risk625,2025-07-21,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,242,66028.27409760909,59882.080005130076,59882.080005130076,1
D56_risk625,2025-07-22,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,103,166,62513.94824359308,60243.71808436292,60243.71808436292,4
D56_risk625,2025-07-22,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,269,66859.33675877344,60237.32777096986,60237.32777096986,4
D56_risk625,2025-07-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,62793.17408835952,60236.820972057765,60236.820972057765,1
D56_risk625,2025-07-23,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,134,257,66939.63145176007,60237.03604095892,60237.03604095892,1
D56_risk625,2025-07-24,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,260,62712.78847952255,60195.72739215491,60195.72739215491,1
D56_risk625,2025-07-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,66924.67307288377,60197.164650440136,60197.164650440136,1
D56_risk625,2025-07-25,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,167,253,30216.046844418062,29245.645717969335,29245.645717969335,1
D56_risk625,2025-07-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,291,34024.66481657171,29247.433481029548,29247.433481029548,1
D56_risk625,2025-07-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,284,30950.402324233153,30071.925293224223,30071.925293224223,4
D56_risk625,2025-07-26,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,287,34628.12658165514,30066.704892974067,30066.704892974067,4
D56_risk625,2025-07-27,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,172,278,61493.656766093394,58873.97746092417,58873.97746092417,1
D56_risk625,2025-07-27,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,263,65339.86877766991,58887.68712228873,58887.68712228873,1
D56_risk625,2025-07-28,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83,151,60419.49674933563,58355.58673304915,58355.58673304915,4
D56_risk625,2025-07-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,284,64370.00096403516,58330.91531561971,58330.91531561971,4
D56_risk625,2025-07-29,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,61225.19458931636,59894.9147907981,59894.9147907981,1
D56_risk625,2025-07-29,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,126,203,66544.33618786298,59905.706916801515,59905.706916801515,1
D56_risk625,2025-07-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,265,60614.92397704337,59665.80802280776,59665.80802280776,1
D56_risk625,2025-07-30,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,276,65646.66666583321,59674.13681732765,59674.13681732765,1
D56_risk625,2025-07-31,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,59862.93870008082,58996.844523263586,58996.844523263586,1
D56_risk625,2025-07-31,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,246,64621.38442695302,59004.338307588696,59004.338307588696,1
D56_risk625,2025-08-01,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,310,29355.21624506082,28466.522857354776,28466.522857354776,1
D56_risk625,2025-08-01,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,221,34082.320151925516,28468.867045435483,28468.867045435483,1
D56_risk625,2025-08-02,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,29390.92797145984,28759.803291297674,28759.803291297674,4
D56_risk625,2025-08-02,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,203,34537.455537578266,28758.759452881317,28758.759452881317,4
D56_risk625,2025-08-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,56221.782243383175,55285.768328415645,55285.768328415645,1
D56_risk625,2025-08-03,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,164,248,61056.74058291663,55289.70731238614,55289.70731238614,1
D56_risk625,2025-08-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,271,56315.1795902207,55018.225028275156,55018.225028275156,1
D56_risk625,2025-08-04,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82,155,60734.37175072418,55031.01726350824,55031.01726350824,1
D56_risk625,2025-08-05,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,92,193,53222.10266247695,51691.48952642498,51691.48952642498,4
D56_risk625,2025-08-05,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,251,57461.832693862896,51676.3999073073,51676.3999073073,4
D56_risk625,2025-08-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,52388.71145918294,50870.271870444805,50870.271870444805,1
D56_risk625,2025-08-06,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67,112,56751.91551396299,50885.775822738986,50885.775822738986,1
D56_risk625,2025-08-07,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,51354.8310465337,50005.75442654579,50005.75442654579,1
D56_risk625,2025-08-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,289,55932.39550826789,50020.96671149955,50020.96671149955,1
D56_risk625,2025-08-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,268,26723.227134889177,26164.507553301184,26164.507553301184,4
D56_risk625,2025-08-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,31870.530156005625,26163.818620819133,26163.818620819133,4
D56_risk625,2025-08-09,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,143,227,26343.428698085765,25781.672541682343,25781.672541682343,4
D56_risk625,2025-08-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,31472.340369330155,25779.555030366017,25779.555030366017,4
D56_risk625,2025-08-10,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,237,50575.35838217414,49125.76726973638,49125.76726973638,1
D56_risk625,2025-08-10,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,92,55491.199776061985,49500.31121513249,49500.31121513249,1
D56_risk625,2025-08-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,50678.38681658537,49351.220993550436,49351.220993550436,1
D56_risk625,2025-08-11,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,112,173,55409.21382080977,49361.435556328826,49361.435556328826,1
D56_risk625,2025-08-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,49486.571199644124,48163.22820480542,48163.22820480542,1
D56_risk625,2025-08-12,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,115,54440.89006377907,48178.5713242385,48178.5713242385,1
D56_risk625,2025-08-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,50268.24693721681,48922.94703790633,48922.94703790633,1
D56_risk625,2025-08-13,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,298,55116.33862374362,48934.599566048535,48934.599566048535,1
D56_risk625,2025-08-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,49813.71569715123,48538.300443420376,48538.300443420376,1
D56_risk625,2025-08-14,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,148,226,54764.77516430226,48550.705420990584,48550.705420990584,1
D56_risk625,2025-08-15,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,134,234,25829.533944127983,25259.124497784,25259.124497784,4
D56_risk625,2025-08-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,271,30957.428413220237,25257.66762813024,25257.66762813024,4
D56_risk625,2025-08-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,287,25988.2870236425,25415.042144935513,25415.042144935513,1
D56_risk625,2025-08-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,272,31046.769077327706,25415.24107063527,25415.24107063527,1
D56_risk625,2025-08-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,50002.224298902525,48824.39402437209,48824.39402437209,1
D56_risk625,2025-08-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,54923.39696631318,48828.37940179516,48828.37940179516,1
D56_risk625,2025-08-18,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,49778.09177253831,48559.28363002039,48559.28363002039,1
D56_risk625,2025-08-18,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97,150,54913.328821185714,48569.228998566585,48569.228998566585,1
D56_risk625,2025-08-19,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,50373.312417651694,49180.04958203418,49180.04958203418,1
D56_risk625,2025-08-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,258,55469.22384879813,49192.91337790537,49192.91337790537,1
D56_risk625,2025-08-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,49313.010670956064,48286.52763849763,48286.52763849763,1
D56_risk625,2025-08-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,260,54850.417702119,48298.45503835232,48298.45503835232,1
D56_risk625,2025-08-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,50395.01560102192,49369.1215191513,49369.1215191513,1
D56_risk625,2025-08-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,289,56187.59147106226,49391.315237069924,49391.315237069924,1
D56_risk625,2025-08-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,26080.408319108235,25537.650064897778,25537.650064897778,4
D56_risk625,2025-08-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,278,31292.313532014465,25536.532305695335,25536.532305695335,4
D56_risk625,2025-08-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,26456.484258458215,25976.886245081078,25976.886245081078,1
D56_risk625,2025-08-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,31707.036112299116,25978.42608587087,25978.42608587087,1
D56_risk625,2025-08-24,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,50562.76806174163,49632.32818260453,49632.32818260453,1
D56_risk625,2025-08-24,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,116,55822.73190426979,49650.963886727885,49650.963886727885,1
D56_risk625,2025-08-25,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,156,247,51121.80950726303,50147.61778497457,50147.61778497457,1
D56_risk625,2025-08-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,56368.064238747014,50156.95567008837,50156.95567008837,1
D56_risk625,2025-08-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,265,51472.44831813539,50428.7800076846,50428.7800076846,1
D56_risk625,2025-08-26,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,141,237,56986.949886686496,50451.46270923488,50451.46270923488,1
D56_risk625,2025-08-27,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,288,51217.016239490506,50354.1803354629,50354.1803354629,1
D56_risk625,2025-08-27,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,211,56498.73609485001,50364.88254848835,50364.88254848835,1
D56_risk625,2025-08-28,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140,209,50868.55854931066,50204.472675269055,50204.472675269055,1
D56_risk625,2025-08-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,56405.58926227656,50211.93518527832,50211.93518527832,1
D56_risk625,2025-08-29,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,26880.92758429324,26379.586321026636,26379.586321026636,1
D56_risk625,2025-08-29,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,290,32706.02439237152,26384.198050096387,26384.198050096387,1
D56_risk625,2025-08-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,284,26071.84383803569,25556.543425577926,25556.543425577926,1
D56_risk625,2025-08-30,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,119,32078.90898807989,25581.539532630846,25581.539532630846,1
D56_risk625,2025-08-31,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,50901.96857077965,50124.03881260179,50124.03881260179,1
D56_risk625,2025-08-31,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,251,57645.44693568747,50140.01504641035,50140.01504641035,1
D56_risk625,2025-09-01,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,144,49755.9862948589,48755.940439728096,48755.940439728096,1
D56_risk625,2025-09-01,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,151,266,56130.82912767702,48758.22342662542,48758.22342662542,1
D56_risk625,2025-09-02,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177,280,47958.86624190288,46740.67248088212,46740.67248088212,1
D56_risk625,2025-09-02,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,285,55517.076241048504,46749.72289449507,46749.72289449507,1
D56_risk625,2025-09-03,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,247,47276.34327898805,46068.957015312975,46068.957015312975,1
D56_risk625,2025-09-03,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,125,54649.06808805129,46099.45028837745,46099.45028837745,1
D56_risk625,2025-09-04,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,239,47631.897700664966,46472.49659317539,46472.49659317539,1
D56_risk625,2025-09-04,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,258,54765.89658985708,46492.212620512844,46492.212620512844,1
D56_risk625,2025-09-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,271,22241.871129272804,21356.596752576545,21356.596752576545,1
D56_risk625,2025-09-05,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,94,149,30143.551690137407,21364.227431591615,21364.227431591615,1
D56_risk625,2025-09-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,269,23119.834413889086,22172.884971564043,22172.884971564043,4
D56_risk625,2025-09-06,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,30411.761882496266,22172.537638149282,22172.537638149282,4
D56_risk625,2025-09-07,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,282,45219.693803483555,44217.71427970111,44217.71427970111,1
D56_risk625,2025-09-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,284,53354.94237358732,44228.99418154702,44228.99418154702,1
D56_risk625,2025-09-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,268,36046.86049563344,35008.59901440897,35008.59901440897,1
D56_risk625,2025-09-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,44749.37474469962,35017.75296294103,35017.75296294103,1
D56_risk625,2025-09-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,267,39067.316331273905,38174.33404804276,38174.33404804276,1
D56_risk625,2025-09-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,47870.71801301413,38203.49993294297,38203.49993294297,1
D56_risk625,2025-09-10,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,39268.723902915684,38329.769440556316,38329.769440556316,1
D56_risk625,2025-09-10,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,115,48050.98599536622,38368.67878793486,38368.67878793486,1
D56_risk625,2025-09-11,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,219,40129.59667897744,39323.23117898917,39323.23117898917,1
D56_risk625,2025-09-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,48432.18696202335,39349.03040824163,39349.03040824163,1
D56_risk625,2025-09-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,16407.804035248864,15750.278362890876,15750.278362890876,1
D56_risk625,2025-09-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,23865.89716993369,15752.751230084368,15752.763109833119,1
D56_risk625,2025-09-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,17788.902901013837,17138.374278153988,17138.374278153988,1
D56_risk625,2025-09-13,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,89,157,25553.263056920085,17140.99177189777,17140.99177189777,1
D56_risk625,2025-09-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,259,40460.89951608299,39734.02219489677,39734.02219489677,1
D56_risk625,2025-09-14,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,133,223,48564.69018844881,39764.93582345216,39764.93582345216,1
D56_risk625,2025-09-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,41650.174448005244,40953.03414227486,40953.03414227486,1
D56_risk625,2025-09-15,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117,192,49088.70282491107,40983.80073124848,40983.80073124848,1
D56_risk625,2025-09-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,283,41828.348290556874,41114.196353047075,41114.196353047075,1
D56_risk625,2025-09-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,49295.074199139075,41139.82425648179,41139.82425648179,1
D56_risk625,2025-09-17,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,124,42554.51807630815,41809.2749351015,41809.2749351015,1
D56_risk625,2025-09-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,50590.230471424846,41826.29466807997,41826.29466807997,1
D56_risk625,2025-09-18,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,214,42170.37395463263,41447.506410982714,41447.506410982714,1
D56_risk625,2025-09-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,49619.99852946347,41470.65282927212,41470.65282927212,1
D56_risk625,2025-09-19,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,283,17957.67133125635,17345.81334079258,17345.81334079258,1
D56_risk625,2025-09-19,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,122,209,25197.58157405362,17347.52746170414,17347.52746170414,1
D56_risk625,2025-09-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,18433.31583597062,17853.800528737716,17853.800528737716,1
D56_risk625,2025-09-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,267,25914.365076872204,17855.38992926922,17855.38992926922,1
