date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,policy,baseline
2025-04-29,1351.3336634420484,-1744.578922061987,-393.24525861994334,D112,X_strong_morning85
2025-04-30,1208.7126515027703,0.0,1208.7126515027703,D112,X_strong_morning85
2025-05-01,882.577499860432,-3733.363303371192,-2850.7858035107492,D112,X_strong_morning85
2025-05-02,1238.1880748767144,-7179.723483291433,-5941.535408414718,D112,X_strong_morning85
2025-05-03,1522.7425234307539,-7295.183658024875,-5772.441134594123,D112,X_strong_morning85
2025-05-04,2226.4539825756874,-8426.229354155721,-6199.775371580028,D112,X_strong_morning85
2025-05-05,2471.169324694587,-11151.9292784309,-8680.759953736313,D112,X_strong_morning85
2025-05-06,2602.714388621578,-10754.516740605844,-8151.802351984275,D112,X_strong_morning85
2025-05-07,2728.596614047565,-7694.515926801094,-4965.919312753533,D112,X_strong_morning85
2025-05-08,2426.137587168734,-87.23481703540807,2338.902770133318,D112,X_strong_morning85
2025-05-09,2087.237266051987,0.0,2087.237266051987,D112,X_strong_morning85
2025-05-10,1604.7988821272775,0.0,1604.7988821272775,D112,X_strong_morning85
2025-05-11,1537.1258294856816,-6.510809141771822,1530.6150203439101,D112,X_strong_morning85
2025-05-12,2196.3318635592004,0.0,2196.3318635592004,D112,X_strong_morning85
2025-05-13,2154.1785566453254,0.0,2154.1785566453254,D112,X_strong_morning85
2025-05-14,2241.485747733299,0.0,2241.485747733299,D112,X_strong_morning85
2025-05-15,1987.3437307834029,0.0,1987.3437307834029,D112,X_strong_morning85
2025-05-16,2025.1414048096158,0.0,2025.1414048096158,D112,X_strong_morning85
2025-05-17,1495.4757711687398,0.0,1495.4757711687398,D112,X_strong_morning85
2025-05-18,1518.1297293669777,0.0,1518.1297293669777,D112,X_strong_morning85
2025-05-19,2119.3604973834445,-206.16109525860094,1913.1994021248393,D112,X_strong_morning85
2025-05-20,2116.0262385800816,0.0,2116.0262385800816,D112,X_strong_morning85
2025-05-21,1945.047143413074,0.0,1945.047143413074,D112,X_strong_morning85
2025-05-22,1961.0644237687811,0.0,1961.0644237687811,D112,X_strong_morning85
2025-05-23,1835.1695366349031,-109.34560425660803,1725.8239323782946,D112,X_strong_morning85
2025-05-24,1519.1375134917453,0.0,1519.1375134917453,D112,X_strong_morning85
2025-05-25,1613.241143316358,0.0,1613.241143316358,D112,X_strong_morning85
2025-05-26,2036.3641326251454,-6679.612103729779,-4643.247971104633,D112,X_strong_morning85
2025-05-27,1534.8493307546596,0.0,1534.8493307546596,D112,X_strong_morning85
2025-05-28,1862.1345816319954,0.0,1862.1345816319954,D112,X_strong_morning85
2025-05-29,1901.7307035826525,-2346.4293447330156,-444.6986411503676,D112,X_strong_morning85
2025-05-30,1303.8109527026372,0.0,1303.8109527026372,D112,X_strong_morning85
2025-05-31,1171.0154039173594,0.0,1171.0154039173594,D112,X_strong_morning85
2025-06-01,626.3717274387163,-9156.930265869829,-8530.558538431113,D112,X_strong_morning85
2025-06-02,1493.3727881624654,-10437.377563591755,-8944.00477542929,D112,X_strong_morning85
2025-06-03,1724.1160836052804,-14035.908386903644,-12311.792303298367,D112,X_strong_morning85
2025-06-04,2221.4327058939016,-18001.883583389208,-15780.450877495314,D112,X_strong_morning85
2025-06-05,2515.8607401236077,-19521.635378169718,-17005.774638046103,D112,X_strong_morning85
2025-06-06,2348.818162245696,-10550.979829034426,-8202.161666788736,D112,X_strong_morning85
2025-06-07,2666.8915763534205,-12209.774223700264,-9542.88264734684,D112,X_strong_morning85
2025-06-08,4071.9974222602905,0.0,4071.9974222602905,D112,X_strong_morning85
2025-06-09,3895.808409941914,0.0,3895.808409941914,D112,X_strong_morning85
2025-06-10,3778.594734056467,0.0,3778.594734056467,D112,X_strong_morning85
2025-06-11,3834.737509092105,-6018.13711651489,-2183.3996074227834,D112,X_strong_morning85
2025-06-12,3285.912594633177,0.0,3285.912594633177,D112,X_strong_morning85
2025-06-13,2429.3546276980487,0.0,2429.3546276980487,D112,X_strong_morning85
2025-06-14,2220.1335150514315,0.0,2220.1335150514315,D112,X_strong_morning85
2025-06-15,3536.700400773727,0.0,3536.700400773727,D112,X_strong_morning85
2025-06-16,3897.903363859841,0.0,3897.903363859841,D112,X_strong_morning85
2025-06-17,3950.423592627769,0.0,3950.423592627769,D112,X_strong_morning85
2025-06-18,3332.130784572386,0.0,3332.130784572386,D112,X_strong_morning85
2025-06-19,3868.3795231324984,0.0,3868.3795231324984,D112,X_strong_morning85
2025-06-20,2298.1177363810057,0.0,2298.1177363810057,D112,X_strong_morning85
2025-06-21,2146.8293391257575,0.0,2146.8293391257575,D112,X_strong_morning85
2025-06-22,3235.1537901274132,0.0,3235.1537901274132,D112,X_strong_morning85
2025-06-23,3936.298243609024,0.0,3936.298243609024,D112,X_strong_morning85
2025-06-24,3754.5691292398988,-11734.98230225513,-7980.413173015237,D112,X_strong_morning85
2025-06-25,3524.5158094979197,0.0,3524.5158094979197,D112,X_strong_morning85
2025-06-26,4149.201866736854,0.0,4149.201866736854,D112,X_strong_morning85
2025-06-27,2179.401758399581,0.0,2179.401758399581,D112,X_strong_morning85
2025-06-28,1873.9012669011536,0.0,1873.9012669011536,D112,X_strong_morning85
2025-06-29,3539.7189388224797,0.0,3539.7189388224797,D112,X_strong_morning85
2025-06-30,3250.934230964427,0.0,3250.934230964427,D112,X_strong_morning85
2025-07-01,2810.48370880093,-11735.911594071596,-8925.42788527067,D112,X_strong_morning85
2025-07-02,2335.26288473545,-570.4626191943312,1764.8002655411183,D112,X_strong_morning85
2025-07-03,2072.2522349169303,-14693.684494120054,-12621.432259203124,D112,X_strong_morning85
2025-07-04,733.6214612385374,-1325.1857469727765,-591.5642857342464,D112,X_strong_morning85
2025-07-05,577.9817646633019,-1091.2377475645317,-513.2559829012243,D112,X_strong_morning85
2025-07-06,183.2933405447111,369.88872787293076,553.1820684176491,D112,X_strong_morning85
2025-07-07,593.3386236677252,-220.93665804882062,372.4019656189048,D112,X_strong_morning85
2025-07-08,1230.5044651277203,0.0,1230.5044651277203,D112,X_strong_morning85
2025-07-09,1219.2171413220276,0.0,1219.2171413220276,D112,X_strong_morning85
2025-07-10,807.948046643287,0.0,807.948046643287,D112,X_strong_morning85
2025-07-11,594.5922932785652,0.0,594.5922932785652,D112,X_strong_morning85
2025-07-12,646.6117022790313,0.0,646.6117022790313,D112,X_strong_morning85
2025-07-13,818.6471327506442,0.0,818.6471327506442,D112,X_strong_morning85
2025-07-14,775.3250575696366,0.0,775.3250575696366,D112,X_strong_morning85
2025-07-15,652.4022157756626,0.0,652.4022157756626,D112,X_strong_morning85
2025-07-16,557.7741858485679,0.0,557.7741858485679,D112,X_strong_morning85
2025-07-17,604.4664693721425,0.0,604.4664693721425,D112,X_strong_morning85
2025-07-18,663.445727863389,0.0,663.445727863389,D112,X_strong_morning85
2025-07-19,673.4890510298792,0.0,673.4890510298792,D112,X_strong_morning85
2025-07-20,145.5975009727772,0.0,145.5975009727772,D112,X_strong_morning85
2025-07-21,954.6425617427594,0.0,954.6425617427594,D112,X_strong_morning85
2025-07-22,1073.652135807708,0.0,1073.652135807708,D112,X_strong_morning85
2025-07-23,784.1167536294888,0.0,784.1167536294888,D112,X_strong_morning85
2025-07-24,963.6070830396493,0.0,963.6070830396493,D112,X_strong_morning85
2025-07-25,727.8509847303976,0.0,727.8509847303976,D112,X_strong_morning85
2025-07-26,726.3007311393558,0.0,726.3007311393558,D112,X_strong_morning85
2025-07-27,409.58098145920667,1326.0485348355596,1735.6295162947645,D112,X_strong_morning85
2025-07-28,651.2556133804683,646.5374317158886,1297.793045096354,D112,X_strong_morning85
2025-07-29,1155.4877542861286,0.0,1155.4877542861286,D112,X_strong_morning85
2025-07-30,854.984682742579,0.0,854.984682742579,D112,X_strong_morning85
2025-07-31,736.3123838657048,0.0,736.3123838657048,D112,X_strong_morning85
2025-08-01,-280.2657640929283,0.0,-280.2657640929283,D112,X_strong_morning85
2025-08-02,-476.6133957380989,0.0,-476.6133957380989,D112,X_strong_morning85
2025-08-03,-806.4288980949786,0.0,-806.4288980949786,D112,X_strong_morning85
2025-08-04,-1679.8225143495292,0.0,-1679.8225143495292,D112,X_strong_morning85
2025-08-05,-2551.315132023228,0.0,-2551.315132023228,D112,X_strong_morning85
2025-08-06,-2845.207565092169,6975.699594898852,4130.492029806679,D112,X_strong_morning85
2025-08-07,-3016.384116850226,47.19009055442434,-2969.1940262958015,D112,X_strong_morning85
2025-08-08,-1272.8434061954067,0.0,-1272.8434061954067,D112,X_strong_morning85
2025-08-09,-1321.5624164605833,0.0,-1321.5624164605833,D112,X_strong_morning85
2025-08-10,-3036.7685746129137,0.0,-3036.7685746129137,D112,X_strong_morning85
2025-08-11,-2644.74297540354,518.5296439739186,-2126.2133314296225,D112,X_strong_morning85
2025-08-12,-2777.3775585939,9745.667291708836,6968.289733114943,D112,X_strong_morning85
2025-08-13,-2996.238462379777,331.76887249912613,-2664.469589880653,D112,X_strong_morning85
2025-08-14,-2428.579351297354,1394.4343302807868,-1034.145021016564,D112,X_strong_morning85
2025-08-15,-902.8517737281654,619.1329792881506,-283.71879444001024,D112,X_strong_morning85
2025-08-16,-971.5087383737955,0.0,-971.5087383737955,D112,X_strong_morning85
2025-08-17,-2343.155349708388,106.26060414255134,-2236.8947455658345,D112,X_strong_morning85
2025-08-18,-2357.608575595288,293.06411758256803,-2064.5444580127223,D112,X_strong_morning85
2025-08-19,-1964.9733200413248,133.44741292301248,-1831.5259071183173,D112,X_strong_morning85
2025-08-20,-1868.1787606990256,18556.464766924502,16688.286006225484,D112,X_strong_morning85
2025-08-21,-2144.447572814075,0.0,-2144.447572814075,D112,X_strong_morning85
2025-08-22,-531.009569684622,0.0,-531.009569684622,D112,X_strong_morning85
2025-08-23,-145.98147327944025,0.0,-145.98147327944025,D112,X_strong_morning85
2025-08-24,-1210.2153612013644,0.0,-1210.2153612013644,D112,X_strong_morning85
2025-08-25,-655.7002939229205,4998.478266789727,4342.777972866803,D112,X_strong_morning85
2025-08-26,-905.5882897039846,0.0,-905.5882897039846,D112,X_strong_morning85
2025-08-27,-980.7838514328178,0.0,-980.7838514328178,D112,X_strong_morning85
2025-08-28,-783.7189481865498,4671.274663725317,3887.5557155387723,D112,X_strong_morning85
2025-08-29,1043.5645840308061,0.0,1043.5645840308061,D112,X_strong_morning85
2025-08-30,644.5998335192271,0.0,644.5998335192271,D112,X_strong_morning85
2025-08-31,-556.919477798132,0.0,-556.919477798132,D112,X_strong_morning85
2025-09-01,263.37814731060644,0.0,263.37814731060644,D112,X_strong_morning85
2025-09-02,-52.27950699649955,0.0,-52.27950699649955,D112,X_strong_morning85
2025-09-03,104.52222298481502,0.0,104.52222298481502,D112,X_strong_morning85
2025-09-04,-94.23172728817008,0.0,-94.23172728817008,D112,X_strong_morning85
2025-09-05,878.6448378628447,0.0,878.6448378628447,D112,X_strong_morning85
2025-09-06,526.2842925915174,0.0,526.2842925915174,D112,X_strong_morning85
2025-09-07,-625.3546034308092,0.0,-625.3546034308092,D112,X_strong_morning85
2025-09-08,-440.62310859218996,10240.381508454766,9799.758399862578,D112,X_strong_morning85
2025-09-09,-392.54629103928164,1236.6224187677908,844.0761277285055,D112,X_strong_morning85
2025-09-10,-775.2440365685761,7403.201190700589,6627.957154132011,D112,X_strong_morning85
2025-09-11,-599.7819624449621,0.0,-599.7819624449621,D112,X_strong_morning85
2025-09-12,217.94157808652744,1212.7624345915128,1430.7040126780375,D112,X_strong_morning85
2025-09-13,261.69988592897425,0.0,261.69988592897425,D112,X_strong_morning85
2025-09-14,-642.3988880730176,6051.802952665852,5409.404064592833,D112,X_strong_morning85
2025-09-15,-936.8545186345073,7.8936061499995445,-928.9609124845083,D112,X_strong_morning85
2025-09-16,-721.9780037118107,55.38174766666711,-666.5962560451444,D112,X_strong_morning85
2025-09-17,-485.5206409247985,34.708893749999724,-450.81174717479735,D112,X_strong_morning85
2025-09-18,-726.9796697220081,0.0,-726.9796697220081,D112,X_strong_morning85
2025-09-19,639.5377729610445,270.3188030370943,909.8565759981357,D112,X_strong_morning85
2025-09-20,316.28240667569844,0.0,316.28240667569844,D112,X_strong_morning85
2025-09-21,-759.6914548735149,0.0,-759.6914548735149,D112,X_strong_morning85
2025-09-22,57.541234604257625,47.79879638535555,105.34003098961693,D112,X_strong_morning85
2025-09-23,206.4707458285775,0.0,206.4707458285775,D112,X_strong_morning85
2025-09-24,673.6516775629425,0.0,673.6516775629425,D112,X_strong_morning85
2025-09-25,1127.0945488178986,0.0,1127.0945488178986,D112,X_strong_morning85
2025-09-26,1122.052063163348,-500.3552640513999,621.6967991119491,D112,X_strong_morning85
2025-09-27,1286.2638782482572,-1587.5825929302318,-301.3187146819728,D112,X_strong_morning85
2025-09-28,1188.6019102761202,0.0,1188.6019102761202,D112,X_strong_morning85
2025-09-29,1163.9507961408162,0.0,1163.9507961408235,D112,X_strong_morning85
2025-09-30,1766.4644491363215,-1754.5599676697968,11.904481466524885,D112,X_strong_morning85
2025-10-01,1495.3886792296107,0.0,1495.3886792296107,D112,X_strong_morning85
2025-10-02,2152.525741048703,0.0,2152.525741048703,D112,X_strong_morning85
2025-10-03,1852.1647445999406,0.0,1852.1647445999406,D112,X_strong_morning85
2025-10-04,1379.8068798822678,0.0,1379.8068798822678,D112,X_strong_morning85
2025-10-05,1626.3936028816024,0.0,1626.3936028816024,D112,X_strong_morning85
2025-10-06,2018.4480430041222,0.0,2018.4480430041222,D112,X_strong_morning85
2025-10-07,1947.5503662191113,0.0,1947.5503662191113,D112,X_strong_morning85
2025-10-08,1928.397659143382,0.0,1928.397659143382,D112,X_strong_morning85
2025-10-09,1262.3093065905487,0.0,1262.3093065905487,D112,X_strong_morning85
2025-10-10,1170.6383236810198,0.0,1170.6383236810198,D112,X_strong_morning85
2025-10-11,739.9229587708651,0.0,739.9229587708651,D112,X_strong_morning85
2025-10-12,745.1274741789966,98.03580773333336,843.1632819123333,D112,X_strong_morning85
2025-10-13,930.4261846892477,0.0,930.4261846892477,D112,X_strong_morning85
2025-10-14,942.8054779998347,0.0,942.8054779998347,D112,X_strong_morning85
2025-10-15,826.8788292672616,-2021.8555698275002,-1194.9767405602397,D112,X_strong_morning85
2025-10-16,531.4749292959314,77.69520462440232,609.1701339203282,D112,X_strong_morning85
2025-10-17,837.5700216685545,0.0,837.5700216685545,D112,X_strong_morning85
2025-10-18,788.8294908193711,0.0,788.8294908193711,D112,X_strong_morning85
2025-10-19,154.79679011669214,2312.651144604264,2467.4479347209563,D112,X_strong_morning85
2025-10-20,456.8511033251343,1406.9180574776547,1863.769160802789,D112,X_strong_morning85
2025-10-21,761.2904213166985,0.0,761.2904213166985,D112,X_strong_morning85
2025-10-22,402.9916132142753,1920.1208155195218,2323.1124287337952,D112,X_strong_morning85
2025-10-23,752.5715943403848,0.0,752.5715943403848,D112,X_strong_morning85
2025-10-24,719.3414465905844,0.0,719.3414465905844,D112,X_strong_morning85
2025-10-25,500.1068229131888,0.0,500.1068229131888,D112,X_strong_morning85
2025-10-26,495.1592909733081,0.0,495.1592909733081,D112,X_strong_morning85
2025-10-27,507.1512747344168,0.0,507.1512747344168,D112,X_strong_morning85
2025-10-28,569.5482808266097,0.0,569.5482808266097,D112,X_strong_morning85
2025-10-29,333.11021212499327,-182.94899175728824,150.16122036769957,D112,X_strong_morning85
2025-10-30,443.07276182819624,0.0,443.07276182819624,D112,X_strong_morning85
2025-10-31,748.3103788825065,0.0,748.3103788825065,D112,X_strong_morning85
2025-11-01,636.5552776907789,0.0,636.5552776907789,D112,X_strong_morning85
2025-11-02,620.9311184903418,0.0,620.9311184903418,D112,X_strong_morning85
2025-11-03,974.4945442317257,0.0,974.4945442317257,D112,X_strong_morning85
2025-11-04,1127.7815031420178,43.057126847670496,1170.8386299896883,D112,X_strong_morning85
2025-11-05,1029.901457207663,0.0,1029.901457207663,D112,X_strong_morning85
2025-11-06,1050.0830929274016,-1130.637654083369,-80.5545611559719,D112,X_strong_morning85
2025-11-07,886.1566098257317,0.0,886.1566098257317,D112,X_strong_morning85
2025-11-08,562.82844558949,0.0,562.82844558949,D112,X_strong_morning85
2025-11-09,604.7981243765098,0.0,604.7981243765098,D112,X_strong_morning85
2025-11-10,861.2238876156553,0.0,861.2238876156553,D112,X_strong_morning85
2025-11-11,863.0651576043092,0.0,863.0651576043092,D112,X_strong_morning85
2025-11-12,977.397462135661,0.0,977.397462135661,D112,X_strong_morning85
2025-11-13,774.3294933473953,0.0,774.3294933473953,D112,X_strong_morning85
2025-11-14,686.5332034889616,0.0,686.5332034889616,D112,X_strong_morning85
2025-11-15,417.5778633779082,0.0,417.5778633779082,D112,X_strong_morning85
2025-11-16,540.1629053917059,0.0,540.1629053917059,D112,X_strong_morning85
2025-11-17,801.906370161123,0.0,801.906370161123,D112,X_strong_morning85
2025-11-18,636.4024057245042,0.0,636.4024057245042,D112,X_strong_morning85
2025-11-19,508.7065931779871,6.301057499999959,515.0076506779878,D112,X_strong_morning85
2025-11-20,374.86392603774584,0.0,374.86392603774584,D112,X_strong_morning85
2025-11-21,347.4524023016784,0.0,347.4524023016784,D112,X_strong_morning85
2025-11-22,152.46170903806706,0.0,152.46170903806706,D112,X_strong_morning85
2025-11-23,19.306917358509963,0.0,19.306917358509963,D112,X_strong_morning85
2025-11-24,328.9876901565367,0.0,328.9876901565367,D112,X_strong_morning85
2025-11-25,302.64739123026084,0.0,302.64739123026084,D112,X_strong_morning85
2025-11-26,300.19786743440636,0.0,300.19786743440636,D112,X_strong_morning85
2025-11-27,139.01035671966383,0.0,139.01035671966383,D112,X_strong_morning85
2025-11-28,189.71229361033693,0.0,189.71229361033693,D112,X_strong_morning85
2025-11-29,61.99774031997367,0.0,61.99774031997367,D112,X_strong_morning85
2025-11-30,-44.03799842343142,0.0,-44.03799842343142,D112,X_strong_morning85
2025-12-01,-102.3268241686892,1135.681302128709,1033.3544779600197,D112,X_strong_morning85
2025-12-02,-117.9246992912158,-1902.4211667174677,-2020.3458660086762,D112,X_strong_morning85
2025-12-03,273.6432977106597,-3763.977974214653,-3490.334676504004,D112,X_strong_morning85
2025-12-04,464.8109116409687,-3142.5855152907898,-2677.7746036498284,D112,X_strong_morning85
2025-12-05,574.4796837498216,-3546.1609105047955,-2971.681226754976,D112,X_strong_morning85
2025-12-06,683.574446138151,-7657.1357741307565,-6973.561327992604,D112,X_strong_morning85
2025-12-07,895.1570501520255,-4325.221048826191,-3430.063998674166,D112,X_strong_morning85
2025-12-08,798.0879999258395,0.0,798.0879999258395,D112,X_strong_morning85
2025-12-09,1161.618181846803,0.0,1161.618181846803,D112,X_strong_morning85
2025-12-10,1123.5241879788082,0.0,1123.5241879788082,D112,X_strong_morning85
2025-12-11,1209.014129133022,0.0,1209.014129133022,D112,X_strong_morning85
2025-12-12,899.0189545801622,0.0,899.0189545801622,D112,X_strong_morning85
2025-12-13,847.7956607171873,0.0,847.7956607171873,D112,X_strong_morning85
