check,max_error,tolerance
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.7980287238024175e-12,1e-06
D56_risk625.point_initializer,1.7053025658242404e-12,1e-06
D56_risk625.risk_delta,1.7337242752546445e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.8421709430404007e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,3.1086244689504383e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,6.548361852765083e-11,1e-05
D56_risk625.emergency_fee,7.16227077646181e-10,1e-05
D56_risk625.end_energy,1.6984813555609435e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,7.275957614183426e-12,1e-05
D56_risk625.initial_trace,1.4551915228366852e-11,1e-05
D56_risk625.incumbent_trace,3.637978807091713e-11,1e-05
D56_risk625.initial_trace,6.548361852765083e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,6.139089236967266e-12,1e-06
D56_risk625.point_initializer,1.2505552149377763e-12,1e-06
D56_risk625.risk_delta,1.7337242752546445e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,1.8189894035458565e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,4.266915164901158e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,4.729372449219227e-11,1e-05
D56_risk625.emergency_fee,7.571543392259628e-10,1e-05
D56_risk625.end_energy,1.5188561519607902e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,4.001776687800884e-11,1e-05
D56_risk625.initial_trace,4.729372449219227e-11,1e-05
D56_risk625.incumbent_trace,4.001776687800884e-11,1e-05
D56_risk625.initial_trace,2.1827872842550278e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,7.048583938740194e-12,1e-06
D56_risk625.point_initializer,3.751665644813329e-12,1e-06
D56_risk625.risk_delta,9.947598300641403e-13,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.979039320256561e-12,1e-06
D56_risk625.milp_state,1.0231815394945443e-12,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,9.880984919163893e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,1.4551915228366852e-10,1e-05
D56_risk625.emergency_fee,1.1450538295321167e-09,1e-05
D56_risk625.end_energy,2.446540747769177e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,1.0913936421275139e-11,1e-05
D56_risk625.initial_trace,5.820766091346741e-11,1e-05
D56_risk625.incumbent_trace,3.637978807091713e-12,1e-05
D56_risk625.initial_trace,1.4551915228366852e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,7.503331289626658e-12,1e-06
D56_risk625.point_initializer,3.979039320256561e-12,1e-06
D56_risk625.risk_delta,1.8047785488306545e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,4.206412995699793e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,4.884981308350689e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,1.6007106751203537e-10,1e-05
D56_risk625.emergency_fee,9.058567229658365e-10,1e-05
D56_risk625.end_energy,1.4551915228366852e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,1.0186340659856796e-10,1e-05
D56_risk625.initial_trace,1.6007106751203537e-10,1e-05
D56_risk625.incumbent_trace,6.548361852765083e-11,1e-05
D56_risk625.initial_trace,4.3655745685100555e-11,1e-05
D56_risk625.candidate_initial,1.8189894035458565e-12,1e-06
D56_risk625.scenarios,5.6843418860808015e-12,1e-06
D56_risk625.point_initializer,1.5916157281026244e-12,1e-06
D56_risk625.risk_delta,2.4584778657299466e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,1.9326762412674725e-12,1e-06
D56_risk625.milp_state,7.958078640513122e-13,1e-06
D56_risk625.milp_continuity,1.8189894035458565e-12,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,2.220446049250313e-16,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,7.275957614183426e-11,1e-05
D56_risk625.emergency_fee,5.529727786779404e-10,1e-05
D56_risk625.end_energy,1.291482476517558e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,2.9103830456733704e-11,1e-05
D56_risk625.incumbent_trace,2.1827872842550278e-11,1e-05
D56_risk625.initial_trace,7.275957614183426e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,6.252776074688882e-12,1e-06
D56_risk625.point_initializer,1.2505552149377763e-12,1e-06
D56_risk625.risk_delta,2.1316282072803006e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.6147972675971687e-12,1e-06
D56_risk625.milp_state,1.0231815394945443e-12,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,2.220446049250313e-16,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,2.0372681319713593e-10,1e-05
D56_risk625.emergency_fee,8.340066415257752e-10,1e-05
D56_risk625.end_energy,7.366907084360719e-11,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,8.003553375601768e-11,1e-05
D56_risk625.initial_trace,8.731149137020111e-11,1e-05
D56_risk625.incumbent_trace,6.548361852765083e-11,1e-05
D56_risk625.initial_trace,2.0372681319713593e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.6843418860808015e-12,1e-06
D56_risk625.point_initializer,1.4779288903810084e-12,1e-06
D56_risk625.risk_delta,2.0179413695586845e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.296918293926865e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,5.906386491005833e-14,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,5.093170329928398e-11,1e-05
D56_risk625.emergency_fee,5.593392415903509e-10,1e-05
D56_risk625.end_energy,1.177795638795942e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,5.093170329928398e-11,1e-05
D56_risk625.initial_trace,3.637978807091713e-11,1e-05
D56_risk625.incumbent_trace,1.4551915228366852e-11,1e-05
D56_risk625.initial_trace,1.4551915228366852e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.888534022029489e-12,1e-06
D56_risk625.point_initializer,1.8189894035458565e-12,1e-06
D56_risk625.risk_delta,2.4300561562995426e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.296918293926865e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,1.6986412276764895e-14,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,4.94765117764473e-10,1e-05
D56_risk625.emergency_fee,1.0186340659856796e-09,1e-05
D56_risk625.end_energy,1.3346834748517722e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,1.3096723705530167e-10,1e-05
D56_risk625.initial_trace,1.2369127944111824e-10,1e-05
D56_risk625.incumbent_trace,7.275957614183426e-11,1e-05
D56_risk625.initial_trace,4.94765117764473e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.286437954055145e-12,1e-06
D56_risk625.point_initializer,1.7053025658242404e-12,1e-06
D56_risk625.risk_delta,1.8758328224066645e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.9558577807620168e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,1.2878587085651816e-14,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,5.093170329928398e-11,1e-05
D56_risk625.emergency_fee,6.039044819772243e-10,1e-05
D56_risk625.end_energy,1.673470251262188e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,5.093170329928398e-11,1e-05
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,3.637978807091713e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.661160346586257e-12,1e-06
D56_risk625.point_initializer,9.094947017729282e-13,1e-06
D56_risk625.risk_delta,1.7905676941154525e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.2737367544323206e-12,1e-06
D56_risk625.milp_state,1.0231815394945443e-12,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,6.439293542825908e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,2.1827872842550278e-11,1e-05
D56_risk625.emergency_fee,4.888569549166277e-10,1e-05
D56_risk625.end_energy,1.6916601452976465e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,0.0,1e-05
D56_risk625.initial_trace,3.637978807091713e-12,1e-05
D56_risk625.incumbent_trace,1.0913936421275139e-11,1e-05
D56_risk625.initial_trace,2.1827872842550278e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.5706550483591855e-12,1e-06
D56_risk625.point_initializer,1.7053025658242404e-12,1e-06
D56_risk625.risk_delta,2.4016344468691386e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.1600499167107046e-12,1e-06
D56_risk625.milp_state,7.389644451905042e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,8.215650382226158e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,2.0372681319713593e-10,1e-05
D56_risk625.emergency_fee,7.330527296289802e-10,1e-05
D56_risk625.end_energy,1.1687006917782128e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,5.093170329928398e-11,1e-05
D56_risk625.initial_trace,5.093170329928398e-11,1e-05
D56_risk625.incumbent_trace,4.3655745685100555e-11,1e-05
D56_risk625.initial_trace,2.0372681319713593e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.547473508864641e-12,1e-06
D56_risk625.point_initializer,7.958078640513122e-13,1e-06
D56_risk625.risk_delta,1.3784529073745944e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.2737367544323206e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,7.216449660063518e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,2.6193447411060333e-10,1e-05
D56_risk625.emergency_fee,8.674305718159303e-10,1e-05
D56_risk625.end_energy,6.52562448522076e-11,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,1.4551915228366852e-11,1e-05
D56_risk625.initial_trace,7.275957614183426e-11,1e-05
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,2.6193447411060333e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.115907697472721e-12,1e-06
D56_risk625.point_initializer,1.3642420526593924e-12,1e-06
D56_risk625.risk_delta,9.805489753489383e-13,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,1.4779288903810084e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,0.0,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,1.4551915228366852e-10,1e-05
D56_risk625.emergency_fee,5.748006515204906e-10,1e-05
D56_risk625.end_energy,1.2732925824820995e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,0.0,1e-05
D56_risk625.incumbent_trace,1.4551915228366852e-11,1e-05
D56_risk625.initial_trace,1.4551915228366852e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.4569682106375694e-12,1e-06
D56_risk625.point_initializer,2.0463630789890885e-12,1e-06
D56_risk625.risk_delta,1.9326762412674725e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.751665644813329e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,0.0,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,4.3655745685100555e-10,1e-05
D56_risk625.emergency_fee,1.1823431123048067e-09,1e-05
D56_risk625.end_energy,2.4783730623312294e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,1.0186340659856796e-10,1e-05
D56_risk625.initial_trace,1.7462298274040222e-10,1e-05
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,4.3655745685100555e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.774847184307873e-12,1e-06
D56_risk625.point_initializer,1.3642420526593924e-12,1e-06
D56_risk625.risk_delta,2.2737367544323206e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.410605131648481e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,3.774758283725532e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,2.3283064365386963e-10,1e-05
D56_risk625.emergency_fee,6.548361852765083e-10,1e-05
D56_risk625.end_energy,1.6325429896824062e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,5.820766091346741e-11,1e-05
D56_risk625.initial_trace,1.4551915228366852e-11,1e-05
D56_risk625.incumbent_trace,1.4551915228366852e-11,1e-05
D56_risk625.initial_trace,2.3283064365386963e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.433786671143025e-12,1e-06
D56_risk625.point_initializer,9.094947017729282e-13,1e-06
D56_risk625.risk_delta,2.4300561562995426e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.7284841053187847e-12,1e-06
D56_risk625.milp_state,8.526512829121202e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,6.439293542825908e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,3.637978807091713e-11,1e-05
D56_risk625.emergency_fee,4.951239418460318e-10,1e-05
D56_risk625.end_energy,1.6552803572267294e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,1.0913936421275139e-11,1e-05
D56_risk625.incumbent_trace,7.275957614183426e-12,1e-05
D56_risk625.initial_trace,3.637978807091713e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.115907697472721e-12,1e-06
D56_risk625.point_initializer,1.6484591469634324e-12,1e-06
D56_risk625.risk_delta,2.4300561562995426e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.751665644813329e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,7.993605777301127e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,9.458744898438454e-11,1e-05
D56_risk625.emergency_fee,6.438511945816572e-10,1e-05
D56_risk625.end_energy,1.709850039333105e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,4.001776687800884e-11,1e-05
D56_risk625.initial_trace,6.912159733474255e-11,1e-05
D56_risk625.incumbent_trace,5.820766091346741e-11,1e-05
D56_risk625.initial_trace,9.458744898438454e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.6843418860808015e-12,1e-06
D56_risk625.point_initializer,2.1600499167107046e-12,1e-06
D56_risk625.risk_delta,2.4300561562995426e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,3.979039320256561e-12,1e-06
D56_risk625.milp_state,7.958078640513122e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,0.0,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,4.656612873077393e-10,1e-05
D56_risk625.emergency_fee,1.2405507732182741e-09,1e-05
D56_risk625.end_energy,2.8830982046201825e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,7.275957614183426e-11,1e-05
D56_risk625.initial_trace,1.0186340659856796e-10,1e-05
D56_risk625.incumbent_trace,7.275957614183426e-11,1e-05
D56_risk625.initial_trace,4.656612873077393e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.206412995699793e-12,1e-06
D56_risk625.point_initializer,1.2505552149377763e-12,1e-06
D56_risk625.risk_delta,9.805489753489383e-13,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,1.2505552149377763e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,0.0,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,1.6007106751203537e-10,1e-05
D56_risk625.emergency_fee,8.149072527885437e-10,1e-05
D56_risk625.end_energy,1.8735590856522322e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,7.275957614183426e-11,1e-05
D56_risk625.initial_trace,0.0,1e-05
D56_risk625.incumbent_trace,4.3655745685100555e-11,1e-05
D56_risk625.initial_trace,1.6007106751203537e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,5.5706550483591855e-12,1e-06
D56_risk625.point_initializer,1.9326762412674725e-12,1e-06
D56_risk625.risk_delta,1.1226575225009583e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.3874235921539366e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,0.0,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,1.1641532182693481e-10,1e-05
D56_risk625.emergency_fee,8.149072527885437e-10,1e-05
D56_risk625.end_energy,1.7780621419660747e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,5.820766091346741e-11,1e-05
D56_risk625.initial_trace,1.1641532182693481e-10,1e-05
D56_risk625.incumbent_trace,1.0186340659856796e-10,1e-05
D56_risk625.initial_trace,1.0186340659856796e-10,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,7.275957614183426e-12,1e-06
D56_risk625.point_initializer,4.320099833421409e-12,1e-06
D56_risk625.risk_delta,1.2789769243681803e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,5.172751116333529e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,9.992007221626409e-16,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,8.731149137020111e-11,1e-05
D56_risk625.emergency_fee,7.8580342233181e-10,1e-05
D56_risk625.end_energy,1.4733814168721437e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,1.4551915228366852e-11,1e-05
D56_risk625.initial_trace,1.4551915228366852e-11,1e-05
D56_risk625.incumbent_trace,8.731149137020111e-11,1e-05
D56_risk625.initial_trace,7.275957614183426e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.547473508864641e-12,1e-06
D56_risk625.point_initializer,1.0231815394945443e-12,1e-06
D56_risk625.risk_delta,2.4300561562995426e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.6147972675971687e-12,1e-06
D56_risk625.milp_state,9.094947017729282e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,0.0,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,7.275957614183426e-11,1e-05
D56_risk625.emergency_fee,6.693881005048752e-10,1e-05
D56_risk625.end_energy,1.5506884665228426e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,2.9103830456733704e-11,1e-05
D56_risk625.initial_trace,7.275957614183426e-11,1e-05
D56_risk625.incumbent_trace,1.4551915228366852e-11,1e-05
D56_risk625.initial_trace,5.820766091346741e-11,1e-05
D56_risk625.candidate_initial,0.0,1e-06
D56_risk625.scenarios,4.433786671143025e-12,1e-06
D56_risk625.point_initializer,1.1937117960769683e-12,1e-06
D56_risk625.risk_delta,2.4300561562995426e-12,1e-06
D56_risk625.milp_q,0.0,1e-06
D56_risk625.milp_balance,2.9558577807620168e-12,1e-06
D56_risk625.milp_state,7.958078640513122e-13,1e-06
D56_risk625.milp_continuity,0.0,1e-06
D56_risk625.milp_terminal,0.0,1e-06
D56_risk625.milp_integrality,1.3322676295501878e-15,1e-06
D56_risk625.ordinary,0.0,1e-05
D56_risk625.score,1.3096723705530167e-10,1e-05
D56_risk625.emergency_fee,1.0334133548894897e-09,1e-05
D56_risk625.end_energy,2.546585164964199e-10,1e-06
D56_risk625.selected_q,0.0,1e-06
D56_risk625.incumbent_trace,9.094947017729282e-11,1e-05
D56_risk625.initial_trace,9.822542779147625e-11,1e-05
